text,label
bu makineyi aldığınızda evinizdeki büyük elektrik supurgesıne bosuna para verdığınızı dusuneceksınız. tek kötü yanı sesinin yüksek olması çok pratik ve çok kullanışlı. fiyat konusunda siteden  başka bi yer tartışılamaz zaten.. sevgıler,Positive
 Jennifer Lopez'i artık filmlerde görmemek için dünya çapında oy toplamayı düşünüyorum ne dersiniz... (çok ciddiyim) ,Negative
yorumlar çokiyi almayı düşünüyorum. tablette istediğim herözellik var. fiyatıda uygun. çokbeğendim herkese öneriyorum,Positive
ürünü gen hafta aldım kullanışlı ve sağlam ayrıca çok uygun fiyata aldım piyasanın altında bir fiyat iş yerimde kullanıyorum alacak ve düşünenlere tavsiye ederim memnun kalacaklar,Positive
pankek için biraz küçük bir ürün ama onun dışında başarılı. ,Positive
evet tavsiye etmem odalar çok pis yemekler kötü ilk keldiğimizde perdede bir örümcek bizi karşıladı çarşaflar sarıydı ve ıslaktı bir çay istedik  saate geldi oysa biz balayına gittik sakın gitmeyin,Negative
 :)) ARKADAŞLAR NE YAPIYORSUNUZ . SPIDERMAN2 ÇOOOK KÖTÜ OLMUŞ. fİLMİN BAZI SAHNELERİNDE TİCARİ KAYGININ OLDU?UNU BELLİ EDİVERİYOR. AYRIATEN FİLMİN DEVAMI OLSUN MU YOKSA OLMASIN MI KARAR VEREMEMİŞ YÖNETMEN. OLAYLARIN AKIŞI HIZLI VE KARMAŞIK KEN BİR DE AŞK KONUSUNU ISRARLA ÖNÜMÜZE SERMESİ OLAYI TAMAMEN KOPARIYOR. fİLMİ UZUN ZAMAN OLDU İZLEYELİ SAHNELERLE SİZE DAHA NET YAZMAK İSTERDİM AMA SAHNELERİ MAAALESEF UNUTTUM. ŞU VAR Kİ SERİNİN 1. BÖLÜMÜ TUTATACAK MI TUTMAYACAK MI KAYGISI OLMADI?I FİLMİ İZLERKEN ANLIYORSUNUZ. AMA BU KAYGI 2. BÖLÜMÜNDE VAR. TİCARİ KAYGI OLDU?U FİLMİ İZLERKEN BEN HİSSETTİM. MARY JANE’NİN ÖRÜMCEK ADAMLA EVLENDİRİLMESİ KLASİK MUTLU SON ŞEKLİNDE BİZİM TÜRK FİLMLERİNİ ARATMAYAN CİNSTENDİ BANA GÖRE. AKSİYON SAHNELER DEYİNCE BİRİNCİSİNE GÖRE ÇOOOK KÖTÜ. NEDEN DERSENİZ 1.BÖLÜMÜNDE CİNLE DÖVÜŞÜRKEN CİNİN BIÇAKLARINDAN KURTULMA SAHNESİNDEKİ YAVAŞ ÇEKİMİ 2. BÖLÜMÜNDE MAALESEF YOKK. AYRICA DOKTOR OCTABUS( YANLIŞSA KUSURA BAKMAYIN) VÜCUDUNDAKİ KOLLARI SON SAHNEDE KONTROL EDEBİLMESİ ÇOOOK KÖTÜ :)) BÖYLE SAHNE OLABİLİR Mİ? BU SAHNEDE BİLİM ADAMINI İLLEDE BAK BUNLARDA ASLINDA İİİ İNSANLARDIR GİBİSİNE İZLEYİCİYE SUNMALARII FİLMİ BASİTLEŞTİRMİŞ. BU OLAYI SEYİRCİYE BIRAKMALIYDI BANA KALIRSA. ,Negative
kapısında ki kulplar için tek delik açılmış ve ayrıca kapakları da ayarsız. ,Negative
ürün mükemmel kısa sürede geldi,Positive
 Filmi izledim. Sadece ilk yarısını biraz beğendim. Orda da mizah vardı sadece. Bu kadar oy alacak bi film değil bence. ikinci yazrısı insanı inanılmaz sıktı. ,Negative
fiyat performans olarak idare eder. kulaklığıda olsaydı 5 yıldızı hakediyordu.,Positive
ürün hakkındaki yorumları okuyarak aldım.öncelikle taşırma sorunu içindeki maksimum yazan bölümü aştığınızda oluyor.tabi buda o kadar büyük bir demliği tamamen kullanamamanıza neden oluyor. iki üç kişi için uygun bir çaycı. görüntü olarak güzel bir ürün. alt kısmını yalnız başına kullanabilmeniz çok güzel. demlik kapağı alt kısma da uyuyor ancak; devrilme durumunda kapak rahatlıkla açılabilir. bu konuya dikkat edenler için yazmak istedim.  herşeye rağmen bu fiyata bence güzel bir ürün.,Positive
hızlı kargo ve uygun fiyat...,Positive
"oyun oynamak vs istiyorsanız pek uygun bir ürün değil.herşeye rağmen 9.6""lik bir ekranı var film izlemek internette dolaşmak vs için fiyatına göre oldukça iyi bir ürün.",Positive
 güzel bi filmdi komediden çok romantik yanı daha güçlü.izlenir.. ,Positive
 Sik gibi aq ne guzeli her gittigimde hastane meydaninda kendimi yakasim geliyor ,Negative
ürünü aldim montaj konusunda herhangi bir sorun yok fakat taktığım ssd diski tanımadı. bende normal sata disk taktım onu tanıdı fakat bir süre sonra kapatıp açınca onu da görmedi. hala ssd diski biosta gösterebilmiş değilim.,Negative
" tamamen hayal kırıklığı. Şems favori sakal bırakıp sinekkaydı traş olacak, Mevlana diye koydukları oyuncu desen kirli sakal, uzaktan yakından gerçekle alakası yok. Bakışları da çok ilginçti. Biricik Mevlanamızı basitleştirmişler bu kadar yüzeysellik olur. üstelik yorumcuların 'Mevlana, en az Shakespeare kadar .....' diye başlayan cümleleri beni çok üzdü. Yazık vallahi yazık, böyle konuları sinemada işlemek güzel ama değerlerimizi bu gibi basit çalışmalarla yıpratmasınlar. ",Negative
tavsiye ederim..güzel bir ürün.kurulumu kolay..oturak daha kalın olabilirdi..ama dediğim gibi iş görür..,Positive
 kötü demek istemiyorum çünkü çotüden bile kötü bir filim yapmışlar.....para amaçlı bayram üstü öyle birmilletin cebini yoklayalım demiş cem abimiz..pamuk eller cebe beyler bayanlar ... ,Negative
"kesinlikle tavsiye edebileceğim bir telefon. yaklaşık 1 yıldır kullanıyorum, bazen kendi kendine görüntü gidip geliyor ilk aldıgım zamanlarda acılmıyor görüntü gelmiyordu servisine yolladım. Elektronik bana göre  biraz da şans işi. Genel olarak güzel ihtiyacınızı karşılayacak bir telefon. Dizüstü bilgisayarınıza baglayıp bilgisayarınızdan internete girebilirsiniz.",Positive
" Film nasıl bir komedi anlamadım, beklentilerimi kesinlikle karşılamadı. ",Negative
 Hugh Grant'in Romantik komedi türündeki filimlerini oldum olası severim. Ancak bu filimde eksik bir şeyler vardı. Romantizm ve komadiyi neredeyse mumla aradım diyebilirim. Film beklentilerimi karşılayamadı. ,Negative
powerbankı şarj etmesi tam 5 saati buluyor.,Positive
ama sonra farkettimdi ki musluk bağlantısını tam sıkamamışım. ,Positive
"ürün resiminde kendisini asla göstermiyor , elinize ulaştığında resimin ifade ettiğinden çok daha kaliteli ve özellikte olduğunu göreceksiniz . üst kapağının iki parçalı açılımı ve içinde bulunan bölüm ayraçları ile ayrı bir kullanım kolaylığı getirmektedir. evde ilk kullanımımda içine derece koyup test ettim , 32 derece ile çalıştırmaya başladım  ve iki saat sonra iç soğukluğu 15 dereceye düştü , gayet mükemmel bir sonuç. oda sıcaklığında bir şişe suyu ( oda 32 derece ) dolap içinde 2 saat beklettiğimde gayet soğuk bir su temin edebildim . bu denemelerimde dolabın içine kuru buz ve buz torbası koymadan yaptım . i̇kinci ev denememde  dolabın içine  4 adet kuru buz koyup iki saat çalıştırdıktan sonra iç ısısının 6 dereceye düştüğünü gördüm , mükemmel bir sonuç ... henüz vakit bulup arabamda deneyemedim , evde aldığım sonuç  arabamdada  en iyi sonucu alacağımın göstergesi olduğu inancındayım .  elimde aynı tarz başka bir marka araç dolabı mevcut ama bu üründen aldığım sonucunun onda birini alamadım . herkeze tavsiye ederim , asla pişman olmayacağınız hem kaliteli , hem kullanışlı hemde çok güzel soğutan bir ürün .... sizlerde güle güle kullanın ....",Positive
beklediğimizden daha güzel....,Positive
piyasada kargo hariç ücretine bir sürü kart var. fakat oğlum anne bunun kalitesi ve işlemcisi çok iyi bu fiyata dediği için aldık. kargo ve üründen memnun kaldım. teşekkürler.,Positive
filmini bir arkadaşın tavsiyesi ile zoraki izlemiştim tabi daha sonra kitabını okudum ilk etapda çok saçma çok basit bi hikaye gibi ama ilerledikçe sizi içine alıp bambaşka bi dünyaya götürüyor belkide insanı kendi içindeki asıl kişilikle yüzleştiriyor normal kitap tarzlarının dışında cesur bir kitap belkide insanlar okurken her bir karakterde kendini görücek kimileri bilgin kimileri domuzcuk ;),Positive
ürünü beğendim sıkıntı yok tavsiye ediyorum,Positive
"yaklaşık 1 haftadır kullanıyorum, buradan aldım. özelliklere herkes bakar, 3 gün şarj gidiyor, yüzde 25 le bugün evden çıktım, 45 dk dizi izledim %3 şarj gitti. benim için ötesi yok, eyvallah... ",Positive
urunu yaklasik 2 ay oldu alali almadan once cok arastirdim yorumlara bakarak braun almaya karar verdim baya bi tereddutum vardi ama memnunum ayni jilet gibi tras ediyo ayrica benim sakallarim cok sert ama gayet iyi tras ediyo tavsiye ederim,Positive
düşünmeden alabilirsiniz kesinlinle süper bir maus,Positive
çok kalitesiz özellikler ön koltukların arka tarafları ,Negative
"mükemmel, kesinlikle tavsiye ederim",Positive
"mutfakta çok yer kaplamayan ufak ve pratik bir ürün, sabahları çok kısa sürede ister tost yapın, isterseniz bayat ekmeklerinizi hemen kızartın,",Positive
tarihinde xanadu snow white otelinizin lobisinde bir takım yiyecek içecek ve hizmet satın aldım müteakiben hesabı ödedim ve oturmaya devam ettim bir süre sonrada otelinizden ayrılmak üzere kalktım montumu giyerken garson bayan yanıma gelerek uygun olmayan bir şekilde hesabı ödeyip ödemediğimi sordu bende ödediğimi söyledim ardından otoparkta aracıma binmek üzereyken bir beyefendi daha yanıma gelerek uygun olmayan bir şekilde hesabı ödeyip ödemediğimi sordu ve ben tekrar kasaya giderek kasa sorumlusu ile görüştüm kendisi beni yüzümden tanıyarak ödediğimi teyit etti tarafıma yapılan bu muamele müşteri memnuniyet ilkenizle hiçbir şekilde bağdaşmamaktadır ödeme yaptıgımı söylediğim halde devam eden yaklaşım tamamen bir saygısızlıktır yaşadığım bu olayı şikayet siteleri forumlar ve bloglar aracılığıyla internette ve sosyal medyada paylaşacağım müşterilerine değer veren bir otel bu şekilde davranmaz,Negative
 çokkk vasat bir film zaten eski filmleri pasta yapıp tekrar sunmaları çok kötüüüüüü ,Negative
 Konusu Bukdar Güzel ve Sürekleyici Olan Bir Kitap Bundan Daha Kötü Beyazperdeye Yansıtılamazdı Sanıyorum.Yönetmeni Harry Potter 1-2 yi çeken adammış iki filmide çok çocuksu bulmuştum işlenişlerinide hiç beğenmemiştim aynısını bu filmdede gördüm.Konu Fantastik Olabilir ama çok daha kaliteli bir şekilde yetişkinlere yönelik uğraşılarak çekilmeliydi Oyunculuk deseniz oda çok kötü.Kısacası Hayal Kırıklığına Uğradım. ,Negative
kalitesi düşük. göründüğünden küçük. ama iş görüyor. bu fiyata bu kadar,Negative
 fazla söze gerek yok. hayal kırıklığına uğradım... ,Negative
daha kullandığım deri görünümlü eldivene göre daha yumuşak ve eli terletmiyor.fakat avuç içi malzeme biraz daha güçlendirilmiş olsa kavramalarda nasır olabilecek parmak diplerin hassasiyetini azaltır.,Positive
" Müziği halaaaa çok hoş geliyo kulağıma 66 da yapılmış olmasına rağmen manyak bir filmdi yaa, western filmlerin babası denebilir... Arşivvvv ",Positive
ürün güzel bir şekilde çalışıyor sorun yok ama modem üstünde sadece 1 ışık yanıyor bundan dolayı internet baglantısının neden koptugunu anlayamıyorsunuz tek eksigi bu ama fiyatına göre güzek ürün,Negative
 İzlediğim en iyi bir kaç iğrenç filmde biri...3/10 ,Negative
bu  kartı  fuji  kameram  için  aldımm   istediğim  gibi  olmadı  ama   sorun  kartta  değil  kartın  seviyesinde  eğer  kamera için  alacak  arkadaşlar  varsa  kingston  class 10  sdhd kartını  alsınlar  daha  hızlı  çekimler  yapabilmek  için  kısa  süre  sonra  bende  alacağımm,Positive
beko nun ürünlerini evimizdede kullanıyoruz oldukça memnunuz.gerçekten çaycısıda oldukça kaliteli almak isteyenler çekinmeden alabilirler.oldukça memnun kalacaklardır.hepsi buradanın ürünleri bizi zaten hiç mahçup etmedi inşallah bundan sonrada mahçup etmez.,Positive
 hayatımda ızledıgım en kotu fılmdı..ben gerılmek korkmak ıcın gıttım sıkıntıdan patladım...cok sacmaydı konusu bence ,Negative
6 tane sipariş verdim ve 4 sandalye parası ödedim ve bugün teslim aldım. yorumları okuyarak almıştım ürünü ama yine de tereddütlerim vardı. boşuna endişelenmişim. beklediğimden daha bir ürün geldi. ,Positive
"atasözü, ""ucuz etin yahnisi,ona göre olur"" sözünü doğrularcasına,ve fiyatına göre karton gibi bir kağıt.",Negative
 bu filme emek harcandığını sanmıyorum...bel altı esprilerinden başka bir şey yok...onu amerikan pastası da yapıyor kötü bir film olmasına rağmen daha çok güldürür...olmamış... ,Negative
"kali̇teli̇ ürün, hizli tesli̇mat",Positive
ürün çok profesyonel.üzerindeki lcd panel çok cezbedici.bu fiyata düşünmeden alın derim.,Positive
 çekim süper oyuncular süper senaryo yok bir şey olacak diye bekledik yok değmez ,Negative
kullanışlı ve işe yarar .kapıya zarar vermiyor ,Positive
 yazık çok yazık bu filme ayrılan vakite verilen paraya yazık sırf Fahriye Evcenin popülerliğini ve Fenerbahçe yi kullanılarak yapılan saçma bi sapan bişeyden ibaret. Benden söylemesi... ,Negative
yüzlerce alışveriş yaptım ama aldığım en kötü ürün. fermuarlı yastık kılıfının içine 1-2 tutam silikon koymuşlar sanki. i̇yi yorum yapanlara şaştım kaldım. bu kadar kötü bir malzeme ilk defa gördüm. ,Negative
ürünü güzel paketlemisler.. birde hediye koymuslar icini ki gülümsetti beni ;) tavsiye ederim.. ,Positive
ürünü 6 - 7 aydır kullanıyorum. çok işe yarıyor. hiç hareket etmeseniz bile oturduğunuz yerde terletiyor. o kadar ki paçalarınızdan akacak ter için banyoya girip çıkartmak zorunda kalıyorsunuz,Positive
" Saçma bir korku filminde neler olur? Seyirciyi çekebilmek için sex sahneleri ve koşup duran koca göğüslü kızlar, bu filmdede varmı ? evet var. Şu kadarını söyliyim beklemeyi boşverin sakın dvdsini bile almayı düşünmeyin.Yıl 2009 ve hala show tv 01.00 kuşağı filmler ne diyelim... ",Negative
davidoff adventure 10 puan,Negative
 çok büyük olmasa bile kısmen hayalkırıklığı... ,Negative
 IQ'su yüksek müthiş bir film.kevin spacey oyunculuğu ile insanı dehşete düşürürken Kaiser Soze sinemanın unutulmayan erfsanelerinden biri oluyor! ,Positive
monitörün tabak ve çerçeve kısımları piano black dediğimiz parlak siyah renginde  o yüzden dikkatli kullanmak gerek kolay çizilebilir.,Positive
"ürünü annem için aldım ve o zaman da yaklaşık bu fiyata almıştım, ücretsiz 7 yıl vestel garantili aldım, bu ürün şuan yine 7 yıl garantili ise kesinlikle alın derim.. ben uğur derin dondurucu, bosch, liebherr, hepsini didik didik araştırdım, bu ürünü aldım garantisinden dolayı ve şuan gayet memnun annem, şiddetle tavsiye ederim alacaklara.",Positive
Bol bol denize girdik. Başka birşey yapmadık. Yemekleri çok kalitesizdi. Ben ahçıyım zaten tat alamadık zaten. Aç kalmamak için çorba salata yedik. Benim hoşuma gitmeyen tesisi neden tavsiye ediyim ki. Zaten bize söylemişlerdi giderken. Hergün aynı şeyler vardı. Kalmış pancar turşular vardı.  ,Negative
" tom cruiseun arabada giderlerken yaptığı konuşmalar çok hoşuma gitmişti.-niye öldürdün onu,ailesi vardır,cocukları vardır(adam ağlamaya başlar)- hey sakin ol tamam mı? niye bu kadar sızlanıosun-onu öldürdün !!-dünyada hergün onlarca insan ölüyor,savaşlar oluyor.bunlar için ağlıyomusun,bunları önlemek için uluslarası yardım derneklerine katıldın mı? orda ölenler hiç aklına geldimi,onlar için hiç üzüldün mü?-aa yani şimdi,kem küm hıg mıg-her gün onlarca insan ölüyor dünyada bunları umursamıyorsun ama ben bi tane uyuşturucu kaçakcısı şişko herifi öldürdüm diye duygusal krize girip ağlamaya başlıyosun,geç bu ayakları-zönk :D ",Positive
bu ne için bilmiyorum denemek için aldım ama normal yemi daha çok yiyolar,Negative
Gövdesinde çizikler var içinde kurumuş su izleri var. Teşhir ürünü gönderildiği düşünüyorum memnun kalmadım,Negative
bu ürünü 5 yıla aşkındır kullanıyorum fakat sapları çok çabuk ısınıyor ve su haznesi gereksiz büyüklükte ağırlıgını da baz alırsak baya sıkıntılı bi ürün,Negative
 herkesin dediği gibi izlemek zaman kaybı ama verilen bir emek var tabi filmin sonunun olmayışı ikincisi çekilecek heralde umarım böyle birşey çıkmaz tavsiye etmem ,Negative
 bu filmi izledikten sonra mehmet ali erbili görmeye dayanamıyorum. bu filme harcana bütçeye yazık. 10/2 ,Negative
çok sıkıcıöğlenleri yemek verilen restoranın yemekleri çok kötü ve çok pahalı  saat beklemek zorunda kalıyorsunuz akşamları korku filminde oyunuyormuşum gibi geliyor sessiz ve çok karanlık havuzların ışıkları yanmıyor hiçbir aktivite yok çocuk parkı bile yok çok pişman oldum ama ne fayda iş işten geçti internet sayfasında yapılan tanıtımlarla alakası yok çalışanlar son derece suratsız çok pişmanım çokkkkkkkkkkkkkk:(,Negative
"kokusu çok güzel,tavsiye ederim.hızlı kargo için hepsiburda markete teşekkür ederim.",Positive
şarjlı el süpürgesi için yaptığım araştırmalarda iki konu önem kazandı .,Positive
ürün oldukça kullanışlı ama tecrübe ile doğru  pisirme yerini öğrenebilirsiniz ,Positive
" adam 1 mt'den pompalıyla ıskalıyo, kötülerden biri ateş etmek için kevin bacon'un ona müdahale etmesini bekliyo falan... karısı göğsünün sagından vurulup anında ölürken, küçük oğlu başından kendisi ise boynundan vuruluyo ama ölmüyo.. arabayla minibüsü ortadan 2 ye bölüyo.. vs vs... hayatımda böle saçma film izlemedim.. ",Negative
Kesinlikle berbat bir ürün domatesi bile doğramıyor biraz zorlayınca hemen ısındı ve plastik dişli kısımda erime oldu kesinlikle tavsiye etmiyorum,Negative
"ürün gerçekten işe yarıyor,hem kendim için hemde köpeğime saldıran sokak köpeklerini uzaklaştırması süper kesinlikle tavsiye ederim.abd menşeli,biraz iri ama iş görüyor.",Positive
Ulan orospu çocuğu senin gibi Amerikan dölleri olmasa zaten millet özünde Osmanlı Hayatında cumhuriyet ile bir yerlere gelecek Sen ve senin gibi orospu çoçukları ben ve benim gibi bu vatanın evlatlarının olduğu yerde rahat olamayacaksınız asla Şimdi siktir git götveren d ,Negative
arabam siyah cok iyi sonuc aldım tek dezavantajı kopurmemesı  butun kullanıcılara tavsiye ediyorum bir cok marka kullandım ama bu farklı.. leke tutmuyor...,Positive
herzamanki gibi mukemmel ve kaliteli tesekkur ederim,Positive
"deltanın tüm ürünleri hem fiyat hem kalite olarak çok iyi, daha iyisi yok satıcı olarakta hepsiburadayı seçince ücretsiz kargo ile yorulmuyorsunuz bile helal olsun d-market, ürüne ek olarak çelik dubelli tavan aparatı almalısınız hepsiburada da mevcut, ayrıca ben 100x30cm aldım kendi zincirine ek olarak 50cm zincir aldım çocuklarda kullanabiliyor böyle, sakın ucuza kaçıp 70cm almayın çünkü en az 100cm ideal ev için, 70cm çok küçük kalıyor...",Positive
 maşşalah timsah o afrika savanlarında sanki çitaymış gibi koşuyordu.ben arkadaşlarla izledim arkadaşlarım iki benle dalga geçti bumuydu güzel film dediğin.bence fragmanı muhteşem kendisi berbat bir film ama biraz güldük ,Negative
fazla söze gerek yok bence. site ve sonax zaten bu 2 markayı bilen bilir. sonax kalitesi vesite fiyatlarıyla her zaman öndedirler. siteye çok teşekkürler ,Positive
kaliteli ??,Positive
hadi lan ordan sikik,Negative
ürün kullanışlı narin ince. memnunum. tavsiye ederim. teşekkürler.,Positive
" Filmi ilk gün büyük heyecanla izledim. Beklentimi yüksek tutmamam gerektiğini düşündüğüm halde bu kadar kötü bir yapım da beklemiyordum açıkçası resmen yüksek bütçeli Tarkan filmi çekmişler ve çok büyük hayal kırıklığı yaşadım.. Sinemamızın gelişmesi adına yerli filmlere destek olmalıyız. Fakat tarihimizi ve dünya tarihini derinden etkileyen bir konuyu bu kadar yetersiz, sığ çekmenin savunalacak tarafı olamaz. Sadece maddi kaygılar düşünülüp, filmin böylesine kötü bir senaryoyla, birkaç vasat oyunculuk hariç abartılı ve berbat oyunculuklarla, konuyu Fatih'in zekasından uzaklaştırıp sadece dini inançla bu fethi açıklama kaygısı taşıması, filmde beğenilecek yer bulmayı imkansız hale getiriyor. Gerçekten çok yetenekli ve azimli oyuncularımız, senaristlerimiz, yönetmenlerimiz olduğu inancındayım buna şüphe yok. Şimdi tek dileğim bu filmin biran önce unutulup bu konunun veya farklı konuların layıkıyla işlendiği Türk filmlerini izlemek ve Türk sinemasının geleceği adına umutlanmak... ",Negative
ürün herkesin yorum yaptığı kadar güzel ve kullanışlı .hızlı kargoda ayrı bir  hediyesi :),Positive
" Petek Dinçöz, Özcan Deniz filmde oynasın diye yapılmış bir film... Mehmet Ali Erbil'in En Kötü Filmi... Ömerçip bile daha komikti :)) ",Negative
şiddetle tavsiye ederim şimdiden :),Positive
hepsi buradaya böyle bir ürünü uygun fiyata verdiği için teşekkür ediyorum.ürünün arçelik ten farkı yok dijital ekranlı bir makine bu fiyata zor bulunur,Positive
" christopher nolandan insan üstü bir senaryo.filme kötü diyen arkadaşları da anlayamıyorum,ama normal bunlar şafak sezer filmlerinden anlar sadece.rahatlıkla tam puan veriyorum 10/10 ",Positive
 hayatımda izledim çinayet filmleri içinde enberbatı bu ne sonu belli nede başı filmin 2 yarısını izldediginiz zaman 1 yarı sanki boş gibi geliyor hiç tavisye etmem ,Negative
" bence,hatta kesinlikle 18 yas alti bir film ,yorum yapan arkadaslar yorumlarini daha dikkatli yapsalar olgunluk evresini tamamlamis ve tamamlamaya yakin olan izliyicilerin, yaptiklari yorumlardan etkilenmesini engellemis olurlar tekrar söylüyorum çocuk filmi. ",Negative
ailenizin sizi ellerinden geldikçe her şeyinizi karşılamaya çalışarak yıllarca okumaktası emek harcaması bir meslektir,Negative
aynı masa birebir aynı ikamet ettiğim ilçeye bakın yazıyor zaten buradaki satıcılarda 200 liradan aşağıya yok. 76 liraya kargo dahil satın aldım. 7 aydır kullanıyoruz sıkıntısı yok. oldukça güzel.,Positive
" berbat ötesi, beklentileri karşılamayan bir filmdi.. 06-12 yaş grubu için yapılmış bi filmdi..hiç beğenmedik.. ",Negative
leitzın ürünlerini kullanan arkadaşların da bildiği gibi bu üründe baştan aşağı kalitedir. daha önce de bu ürünü almıştım. daha ucuz basitürünlere yönelmeyin. zaten fiyatı da makul.,Positive
suyu kısa sürede kaynatıyor. demliğinde duran çayı tam sıcak olarak saklayamıyor. yani uzun süre çayın demini sıcak tutamaması beni hayal kırıklığına uğrattı.,Negative
Elanin  kiminle hazırlandığı açıklanmış,Positive
 arkadaşlar lütfen apocalypto ve 300 spartalı gibi 2 muhteşem film i bununla bir tutup kıyaslamayın rezalet... ,Negative
düşük kaliteli,Negative
" Film izlemek kitap okumak işte bu filmde bu iki olgu arasındaki fark yokolmuş...Çok yavaş ilerleyen,sıkıcı bir film...Vermek istediği mesaj güzel buda filmin tek artısı herhalde... ",Negative
 harry potter okurlarının bir çoğu zaten izelmiştir izlemeyenler için söylüyorum kendinizi yorup da gitmeyin filme bu kadar saçma sapan çekilen bir harry pootter filmi daha yoktur. harry pootter hayranı olmayanlar içinse idare eder bir film çok şey beklemeyin ,Negative
"yorumlara bakarak aldım ,kanal geçişleri hızlı, görüntü kalitesi iyi fakat tkgs kapalı olmasına rağmen sürekli olarak düzenlenen kanal listesini kendisi değiştiriyor, açılış 15-20 sn sürüyor ve cihaz aşırı ısınıyor,tam bir hayal kırıklığı.",Negative
 Şafak sezer kendine hiç yakışmayan bir role bürünmüş.Filmde birkaç komik sahnenin dışında hibirşey yok.Hiç beğenmedim ,Negative
 berbat bir film tarantino neden bu filmi bu kadar desteklemiş anlayamadm ,Negative
siparişi verdim ve ertesi gün kapımdaydı. umarım kedimiz de sever.  teşekkürler. ,Positive
!! alan arkadaşlar kesinlikle bumper midir nedir kılıfını da alsa iyi olur. alüminyum gövde olduğundan aşınmalara ve çizilmelere karşı dayanıksız.,Positive
